-50,-49.9710801,0.0190000000000001,3.7
100,89.0727549,91.369,3.4
200,181.7686449,152.269,4.8
400,367.1604249,274.069,5.4
500,459.8563149,334.969,3.3
600,552.5522049,395.869,3.7
750,691.5960399,487.219,4.4
900,830.6398749,578.569,4
1050,969.6837099,669.919,3.6
1250,1155.0754899,791.719,3.3
1550,1432.7313216,974.419,3.7
1900,1866.5377568,1174.662,3.3
2150,2174.7081568,1316.912,4.6
2400,2482.8785568,1459.162,4.1
2650,2791.0489568,1601.412,4.3
3000,3222.4875168,1800.562,4.5
3500,3838.8283168,2085.062,3.9
3600,3962.0964768,2141.962,4.4
3800,4208.6327968,2255.762,4.2
4300,4872.7192,2403.2,5.2
4500,5140.3108,2451.8,5.3
4600,5274.1066,2476.1,4.1
4800,5541.6982,2524.7,4.6
5200,5996.704832,2634.56,3.8
5400,6201.826544,2689.52,3.6
5800,6612.069968,2799.44,2.2
6000,6817.19168,2854.4,0.9
6450,7278.715532,2978.06,2.7
6500,7329.99596,2991.8,2.8
6700,7535.117672,3046.76,1.2
6800,7637.678528,3074.24,2.9
7200,8040.4595,3165,3.6
7400,8260.23266,3206.2,4
7600,8480.00582,3247.4,2.5
7700,8589.8924,3268,4.5
7800,8699.77898,3288.6,6.1
7950,8863.968016,3325.34,6.5
8100,9056.249056,3372.44,4.4
8150,9120.342736,3388.14,12.1
8400,9440.811136,3466.64,7.9
8500,9568.998496,3498.04,5.7
8600,9697.185856,3529.44,3.2
8750,9889.466896,3576.54,4.1
8900,10081.747936,3623.64,3.3
9050,10274.028976,3670.74,4.2
9350,10658.591056,3764.94,3.6
9400,10722.684736,3780.64,4.5
9450,10786.778416,3796.34,2.8
9650,11043.153136,3859.14,2.5
9800,11235.434176,3906.24,3.3
10100,11619.996256,4000.44,2.9
10500,12132.745696,4126.04,3.3
10800,12517.307776,4220.24,2.3
