-49,6.28
-40.25,6.28
-25.25,6.14
-21.5,6.28
-16.5,6.66
-10,6.9
13.5,9.06
83,5.98
164.9125,7.28
252.0765,6.12
339.2405,7.38
426.4045,8.08
513.5685,5.76
600.7325,6.76
720.583,8.28
894.911,8.84
1069.239,8.4
1229.588,7.94
1575.408,8.4
1852.064,8.58
2163.302,8.4
2256,6.78
2517,7.78
2684,10.24
3045,9.72
3105,7.94
3231,7.3
3402,6.28
3475,6.46
3596,8.84
3718,10.24
3791,8.42
3840,9.74
3888,8.92
3961,9.38
4010,6.92
4083,9.92
4156,7.28
4205,7.46
4302,9.64
4448,8.56
4692,9.34
4962,7.78
4994,7.02
5154,9.68
5261,8.78
5475,7.84
5582,9.42
5676,8.78
5697,6.98
5719,6.76
5751,7.02
5836,7.96
6060,9.42
6396,6.64
6732,8.18
6956,7
